date,cumulative_confirmed,cumulative_recovered,active_infected,new_cases_daily,new_recovered_daily,S,I,R,E,S_seir,beta_est,gamma_est,sigma_est,R0_est,population_N
2022-04-03,491795689,0,491795689,693145.0,0.0,7408204311,491795689,0,6145774,7402058537,0.003018,0.0,0.2,,7900000000
2022-04-04,493029039,0,493029039,1233350.0,0.0,7406970961,493029039,0,5781449,7401189512,0.002822,0.0,0.2,,7900000000
2022-04-05,494394436,0,494394436,1365397.0,0.0,7405605564,494394436,0,5583575,7400021989,0.002695,0.0,0.2,,7900000000
2022-04-06,495614407,0,495614407,1219971.0,0.0,7404385593,495614407,0,5384524,7399001069,0.002573,0.0,0.2,,7900000000
2022-04-07,496892754,0,496892754,1278347.0,0.0,7403107246,496892754,0,5790210,7397317036,0.00248,0.0,0.2,,7900000000
2022-04-08,498067151,0,498067151,1174397.0,0.0,7401932849,498067151,0,6271462,7395661387,0.002399,0.0,0.2,,7900000000
2022-04-09,498809406,0,498809406,742255.0,0.0,7401190594,498809406,0,5780367,7395410227,0.002356,0.0,0.2,,7900000000
2022-04-10,499371019,0,499371019,561613.0,0.0,7400628981,499371019,0,4976583,7395652398,0.002313,0.0,0.2,,7900000000
2022-04-11,500357346,0,500357346,986327.0,0.0,7399642654,500357346,0,4742939,7394899715,0.002234,0.0,0.2,,7900000000
2022-04-12,501476932,0,501476932,1119586.0,0.0,7398523068,501476932,0,4584178,7393938890,0.002154,0.0,0.2,,7900000000
2022-04-13,502551958,0,502551958,1075026.0,0.0,7397448042,502551958,0,4484807,7392963235,0.002106,0.0,0.2,,7900000000
2022-04-14,503514561,0,503514561,962603.0,0.0,7396485439,503514561,0,4705155,7391780284,0.002007,0.0,0.2,,7900000000
2022-04-15,504173546,0,504173546,658985.0,0.0,7395826454,504173546,0,4802527,7391023927,0.001848,0.0,0.2,,7900000000
2022-04-16,504728004,0,504728004,554458.0,0.0,7395271996,504728004,0,4370658,7390901338,0.00179,0.0,0.2,,7900000000
2022-04-17,505135766,0,505135766,407762.0,0.0,7394864234,505135766,0,3658834,7391205400,0.001742,0.0,0.2,,7900000000
2022-04-18,505593027,0,505593027,457261.0,0.0,7394406973,505593027,0,3041069,7391365904,0.001581,0.0,0.2,,7900000000
2022-04-19,506611148,0,506611148,1018121.0,0.0,7393388852,506611148,0,3096587,7390292265,0.001547,0.0,0.2,,7900000000
2022-04-20,507572864,0,507572864,961716.0,0.0,7392427136,507572864,0,3399318,7389027818,0.00151,0.0,0.2,,7900000000
2022-04-21,508494564,0,508494564,921700.0,0.0,7391505436,508494564,0,3766560,7387738876,0.001495,0.0,0.2,,7900000000
2022-04-22,509326073,0,509326073,831509.0,0.0,7390673927,509326073,0,4190307,7386483620,0.001545,0.0,0.2,,7900000000
2022-04-23,509804848,0,509804848,478775.0,0.0,7390195152,509804848,0,4211821,7385983331,0.001521,0.0,0.2,,7900000000
2022-04-24,510170201,0,510170201,365353.0,0.0,7389829799,510170201,0,3559053,7386270746,0.001507,0.0,0.2,,7900000000
2022-04-25,510807207,0,510807207,637006.0,0.0,7389192793,510807207,0,3234343,7385958450,0.001559,0.0,0.2,,7900000000
2022-04-26,511586152,0,511586152,778945.0,0.0,7388413848,511586152,0,3091588,7385322260,0.001485,0.0,0.2,,7900000000
2022-04-27,512270545,0,512270545,684393.0,0.0,7387729455,512270545,0,2944472,7384784983,0.001401,0.0,0.2,,7900000000
2022-04-28,513029820,0,513029820,759275.0,0.0,7386970180,513029820,0,3224972,7383745208,0.001351,0.0,0.2,,7900000000
2022-04-29,513674263,0,513674263,644443.0,0.0,7386325737,513674263,0,3504062,7382821675,0.001293,0.0,0.2,,7900000000
2022-04-30,514028003,0,514028003,353740.0,0.0,7385971997,514028003,0,3220796,7382751201,0.001255,0.0,0.2,,7900000000
2022-05-01,514337424,0,514337424,309421.0,0.0,7385662576,514337424,0,2751272,7382911304,0.001238,0.0,0.2,,7900000000
2022-05-02,514784854,0,514784854,447430.0,0.0,7385215146,514784854,0,2514309,7382700837,0.001181,0.0,0.2,,7900000000
2022-05-03,515456909,0,515456909,672055.0,0.0,7384543091,515456909,0,2427089,7382116002,0.001148,0.0,0.2,,7900000000
2022-05-04,516084404,0,516084404,627495.0,0.0,7383915596,516084404,0,2410141,7381505455,0.001129,0.0,0.2,,7900000000
2022-05-05,516684038,0,516684038,599634.0,0.0,7383315962,516684038,0,2656035,7380659927,0.001081,0.0,0.2,,7900000000
2022-05-06,517314925,0,517314925,630887.0,0.0,7382685075,517314925,0,2977501,7379707574,0.001076,0.0,0.2,,7900000000
2022-05-07,517654258,0,517654258,339333.0,0.0,7382345742,517654258,0,2869404,7379476338,0.001071,0.0,0.2,,7900000000
2022-05-08,517933111,0,517933111,278853.0,0.0,7382066889,517933111,0,2476202,7379590687,0.001061,0.0,0.2,,7900000000
2022-05-09,518623538,0,518623538,690427.0,0.0,7381376462,518623538,0,2539134,7378837328,0.001132,0.0,0.2,,7900000000
2022-05-10,519264799,0,519264799,641261.0,0.0,7380735201,519264799,0,2580761,7378154440,0.001121,0.0,0.2,,7900000000
2022-05-11,519959508,0,519959508,694709.0,0.0,7380040492,519959508,0,2644583,7377395909,0.00114,0.0,0.2,,7900000000
2022-05-12,520612153,0,520612153,652645.0,0.0,7379387847,520612153,0,2957895,7376429952,0.001154,0.0,0.2,,7900000000
2022-05-13,521185114,0,521185114,572961.0,0.0,7378814886,521185114,0,3252003,7375562883,0.001136,0.0,0.2,,7900000000
2022-05-14,521623840,0,521623840,438726.0,0.0,7378376160,521623840,0,3000302,7375375858,0.001164,0.0,0.2,,7900000000
2022-05-15,521997492,0,521997492,373652.0,0.0,7378002508,521997492,0,2732693,7375269815,0.001191,0.0,0.2,,7900000000
2022-05-16,522587922,0,522587922,590430.0,0.0,7377412078,522587922,0,2628414,7374783664,0.00116,0.0,0.2,,7900000000
2022-05-17,523196288,0,523196288,608366.0,0.0,7376803712,523196288,0,2584135,7374219577,0.00115,0.0,0.2,,7900000000
2022-05-18,523956899,0,523956899,760611.0,0.0,7376043101,523956899,0,2771785,7373271316,0.001167,0.0,0.2,,7900000000
2022-05-19,524552967,0,524552967,596068.0,0.0,7375447033,524552967,0,2929127,7372517906,0.00115,0.0,0.2,,7900000000
2022-05-20,525179079,0,525179079,626112.0,0.0,7374820921,525179079,0,3181587,7371639334,0.001164,0.0,0.2,,7900000000
2022-05-21,525546242,0,525546242,367163.0,0.0,7374453758,525546242,0,2958320,7371495438,0.001142,0.0,0.2,,7900000000
2022-05-22,525862056,0,525862056,315814.0,0.0,7374137944,525862056,0,2665768,7371472176,0.001125,0.0,0.2,,7900000000
2022-05-23,526355204,0,526355204,493148.0,0.0,7373644796,526355204,0,2398305,7371246491,0.001095,0.0,0.2,,7900000000
2022-05-24,526949796,0,526949796,594592.0,0.0,7373050204,526949796,0,2396829,7370653375,0.00109,0.0,0.2,,7900000000
2022-05-25,527593755,0,527593755,643959.0,0.0,7372406245,527593755,0,2414676,7369991569,0.001055,0.0,0.2,,7900000000
2022-05-26,528096493,0,528096493,502738.0,0.0,7371903507,528096493,0,2550251,7369353256,0.001027,0.0,0.2,,7900000000
2022-05-27,528666149,0,528666149,569656.0,0.0,7371333851,528666149,0,2804093,7368529758,0.00101,0.0,0.2,,7900000000
2022-05-28,528995178,0,528995178,329029.0,0.0,7371004822,528995178,0,2639974,7368364848,0.000998,0.0,0.2,,7900000000
2022-05-29,529271873,0,529271873,276695.0,0.0,7370728127,529271873,0,2322077,7368406050,0.000986,0.0,0.2,,7900000000
2022-05-30,529616224,0,529616224,344351.0,0.0,7370383776,529616224,0,2022469,7368361307,0.000943,0.0,0.2,,7900000000
2022-05-31,530241569,0,530241569,625345.0,0.0,7369758431,530241569,0,2145076,7367613355,0.000951,0.0,0.2,,7900000000
2022-06-01,530939976,0,530939976,698407.0,0.0,7369060024,530939976,0,2273827,7366786197,0.000965,0.0,0.2,,7900000000
2022-06-02,531470716,0,531470716,530740.0,0.0,7368529284,531470716,0,2475538,7366053746,0.000972,0.0,0.2,,7900000000
2022-06-03,532014270,0,532014270,543554.0,0.0,7367985730,532014270,0,2742397,7365243333,0.000964,0.0,0.2,,7900000000
2022-06-04,532267351,0,532267351,253081.0,0.0,7367732649,532267351,0,2651127,7365081522,0.000942,0.0,0.2,,7900000000
2022-06-05,532530338,0,532530338,262987.0,0.0,7367469662,532530338,0,2288769,7365180893,0.000937,0.0,0.2,,7900000000
2022-06-06,532965247,0,532965247,434909.0,0.0,7367034753,532965247,0,2025271,7365009482,0.000963,0.0,0.2,,7900000000
2022-06-07,533576907,0,533576907,611660.0,0.0,7366423093,533576907,0,2106191,7364316902,0.000958,0.0,0.2,,7900000000
2022-06-08,534283486,0,534283486,706579.0,0.0,7365716514,534283486,0,2269216,7363447298,0.000959,0.0,0.2,,7900000000
2022-06-09,534848531,0,534848531,565045.0,0.0,7365151469,534848531,0,2581180,7362570289,0.000968,0.0,0.2,,7900000000
2022-06-10,535405294,0,535405294,556763.0,0.0,7364594706,535405294,0,2874956,7361719750,0.000971,0.0,0.2,,7900000000
2022-06-11,535689085,0,535689085,283791.0,0.0,7364310915,535689085,0,2723838,7361587077,0.000979,0.0,0.2,,7900000000
2022-06-12,535887333,0,535887333,198248.0,0.0,7364112667,535887333,0,2310426,7361802241,0.00096,0.0,0.2,,7900000000
2022-06-13,536415150,0,536415150,527817.0,0.0,7363584850,536415150,0,2131664,7361453186,0.000986,0.0,0.2,,7900000000
2022-06-14,537272203,0,537272203,857053.0,0.0,7362727797,537272203,0,2423672,7360304125,0.001054,0.0,0.2,,7900000000
2022-06-15,537994296,0,537994296,722093.0,0.0,7362005704,537994296,0,2589002,7359416702,0.001057,0.0,0.2,,7900000000
2022-06-16,538577138,0,538577138,582842.0,0.0,7361422862,538577138,0,2888053,7358534809,0.001061,0.0,0.2,,7900000000
2022-06-17,539110151,0,539110151,533013.0,0.0,7360889849,539110151,0,3222818,7357667031,0.001054,0.0,0.2,,7900000000
2022-06-18,539338742,0,539338742,228591.0,0.0,7360661258,539338742,0,2923592,7357737666,0.001038,0.0,0.2,,7900000000
2022-06-19,539607241,0,539607241,268499.0,0.0,7360392759,539607241,0,2335038,7358057721,0.001057,0.0,0.2,,7900000000
2022-06-20,540362445,0,540362445,755204.0,0.0,7359637555,540362445,0,2368149,7357269406,0.00112,0.0,0.2,,7900000000
2022-06-21,541178509,0,541178509,816064.0,0.0,7358821491,541178509,0,2601371,7356220120,0.001107,0.0,0.2,,7900000000
2022-06-22,541984328,0,541984328,805819.0,0.0,7358015672,541984328,0,2874177,7355141495,0.001129,0.0,0.2,,7900000000
2022-06-23,542767959,0,542767959,783631.0,0.0,7357232041,542767959,0,3429217,7353802824,0.001184,0.0,0.2,,7900000000
2022-06-24,543545293,0,543545293,777334.0,0.0,7356454707,543545293,0,3938052,7352516655,0.001252,0.0,0.2,,7900000000
2022-06-25,543862216,0,543862216,316923.0,0.0,7356137784,543862216,0,3499771,7352638013,0.001276,0.0,0.2,,7900000000
2022-06-26,544148980,0,544148980,286764.0,0.0,7355851020,544148980,0,2970471,7352880549,0.001281,0.0,0.2,,7900000000
2022-06-27,545021364,0,545021364,872384.0,0.0,7354978636,545021364,0,3037036,7351941600,0.001312,0.0,0.2,,7900000000
2022-06-28,545963319,0,545963319,941955.0,0.0,7354036681,545963319,0,3195360,7350841321,0.001345,0.0,0.2,,7900000000
2022-06-29,546896134,0,546896134,932815.0,0.0,7353103866,546896134,0,3350841,7349753025,0.001378,0.0,0.2,,7900000000
2022-06-30,547974317,0,547974317,1078183.0,0.0,7352025683,547974317,0,4112101,7347913582,0.001458,0.0,0.2,,7900000000
2022-07-01,548925491,0,548925491,951174.0,0.0,7351074509,548925491,0,4776511,7346297998,0.001505,0.0,0.2,,7900000000
2022-07-02,549284928,0,549284928,359437.0,0.0,7350715072,549284928,0,4263564,7346451508,0.001516,0.0,0.2,,7900000000
2022-07-03,549643412,0,549643412,358484.0,0.0,7350356588,549643412,0,3680093,7346676495,0.001535,0.0,0.2,,7900000000
2022-07-04,550495502,0,550495502,852090.0,0.0,7349504498,550495502,0,3599368,7345905130,0.001527,0.0,0.2,,7900000000
2022-07-05,551700794,0,551700794,1205292.0,0.0,7348299206,551700794,0,3726477,7344572729,0.001597,0.0,0.2,,7900000000
2022-07-06,552926114,0,552926114,1225320.0,0.0,7347073886,552926114,0,4000623,7343073263,0.001675,0.0,0.2,,7900000000
2022-07-07,553979237,0,553979237,1053123.0,0.0,7346020763,553979237,0,4694309,7341326454,0.001665,0.0,0.2,,7900000000
2022-07-08,554985885,0,554985885,1006648.0,0.0,7345014115,554985885,0,5342473,7339671642,0.001678,0.0,0.2,,7900000000
2022-07-09,555489725,0,555489725,503840.0,0.0,7344510275,555489725,0,4994223,7339516052,0.001716,0.0,0.2,,7900000000
2022-07-10,555912593,0,555912593,422868.0,0.0,7344087407,555912593,0,4211799,7339875608,0.001733,0.0,0.2,,7900000000
2022-07-11,556965871,0,556965871,1053278.0,0.0,7343034129,556965871,0,4039757,7338994372,0.001785,0.0,0.2,,7900000000
2022-07-12,558188894,0,558188894,1223023.0,0.0,7341811106,558188894,0,4209657,7337601449,0.001787,0.0,0.2,,7900000000
2022-07-13,559615969,0,559615969,1427075.0,0.0,7340384031,559615969,0,4630084,7335753947,0.001838,0.0,0.2,,7900000000
2022-07-14,560618337,0,560618337,1002368.0,0.0,7339381663,560618337,0,5128612,7334253051,0.001821,0.0,0.2,,7900000000
2022-07-15,561620875,0,561620875,1002538.0,0.0,7338379125,561620875,0,5708282,7332670843,0.001817,0.0,0.2,,7900000000
2022-07-16,562173878,0,562173878,553003.0,0.0,7337826122,562173878,0,5208007,7332618115,0.001829,0.0,0.2,,7900000000
2022-07-17,562633320,0,562633320,459442.0,0.0,7337366680,562633320,0,4444426,7332922254,0.001837,0.0,0.2,,7900000000
2022-07-18,563831363,0,563831363,1198043.0,0.0,7336168637,563831363,0,4215394,7331953243,0.001873,0.0,0.2,,7900000000
2022-07-19,565376142,0,565376142,1544779.0,0.0,7334623858,565376142,0,4757805,7329866053,0.001956,0.0,0.2,,7900000000
2022-07-20,566978238,0,566978238,1602096.0,0.0,7333021762,566978238,0,5357363,7327664399,0.001998,0.0,0.2,,7900000000
2022-07-21,568132310,0,568132310,1154072.0,0.0,7331867690,568132310,0,5958432,7325909258,0.002036,0.0,0.2,,7900000000
2022-07-22,569227609,0,569227609,1095299.0,0.0,7330772391,569227609,0,6594289,7324178102,0.002057,0.0,0.2,,7900000000
2022-07-23,569864429,0,569864429,636820.0,0.0,7330135571,569864429,0,6033066,7324102505,0.002078,0.0,0.2,,7900000000
2022-07-24,570415520,0,570415520,551091.0,0.0,7329584480,570415520,0,5039378,7324545102,0.002101,0.0,0.2,,7900000000
2022-07-25,571389219,0,571389219,973699.0,0.0,7328610781,571389219,0,4410981,7324199800,0.002037,0.0,0.2,,7900000000
2022-07-26,572585879,0,572585879,1196660.0,0.0,7327414121,572585879,0,4453569,7322960552,0.001939,0.0,0.2,,7900000000
2022-07-27,574012504,0,574012504,1426625.0,0.0,7325987496,574012504,0,4784895,7321202601,0.001888,0.0,0.2,,7900000000
2022-07-28,575128637,0,575128637,1116133.0,0.0,7324871363,575128637,0,5264208,7319607155,0.001874,0.0,0.2,,7900000000
2022-07-29,576504042,0,576504042,1375405.0,0.0,7323495958,576504042,0,6088522,7317407436,0.001945,0.0,0.2,,7900000000
2022-07-30,577080293,0,577080293,576251.0,0.0,7322919707,577080293,0,5691074,7317228633,0.001927,0.0,0.2,,7900000000
2022-07-31,577625050,0,577625050,544757.0,0.0,7322374950,577625050,0,5039171,7317335779,0.001924,0.0,0.2,,7900000000
2022-08-01,578498268,0,578498268,873218.0,0.0,7321501732,578498268,0,4485764,7317015968,0.001894,0.0,0.2,,7900000000
2022-08-02,579688847,0,579688847,1190579.0,0.0,7320311153,579688847,0,4560210,7315750943,0.001889,0.0,0.2,,7900000000
2022-08-03,580844327,0,580844327,1155480.0,0.0,7319155673,580844327,0,4340285,7314815388,0.001814,0.0,0.2,,7900000000
2022-08-04,582298507,0,582298507,1454180.0,0.0,7317701493,582298507,0,5218214,7312483279,0.001899,0.0,0.2,,7900000000
2022-08-05,583199840,0,583199840,901333.0,0.0,7316800160,583199840,0,5574790,7311225370,0.001771,0.0,0.2,,7900000000
2022-08-06,584378161,0,584378161,1178321.0,0.0,7315621839,584378161,0,5879893,7309741946,0.001927,0.0,0.2,,7900000000
2022-08-07,584876085,0,584876085,497924.0,0.0,7315123915,584876085,0,5187238,7309936677,0.001913,0.0,0.2,,7900000000
2022-08-08,585692322,0,585692322,816237.0,0.0,7314307678,585692322,0,4847995,7309459683,0.001895,0.0,0.2,,7900000000
2022-08-09,586732558,0,586732558,1040236.0,0.0,7313267442,586732558,0,4434051,7308833391,0.001853,0.0,0.2,,7900000000
2022-08-10,587759595,0,587759595,1027037.0,0.0,7312240405,587759595,0,4559755,7307680650,0.001816,0.0,0.2,,7900000000
2022-08-11,588765069,0,588765069,1005474.0,0.0,7311234931,588765069,0,4386908,7306848023,0.001695,0.0,0.2,,7900000000
2022-08-12,589518048,0,589518048,752979.0,0.0,7310481952,589518048,0,4641963,7305839989,0.001655,0.0,0.2,,7900000000
2022-08-13,590154612,0,590154612,636564.0,0.0,7309845388,590154612,0,4462290,7305383098,0.001511,0.0,0.2,,7900000000
2022-08-14,590615366,0,590615366,460754.0,0.0,7309384634,590615366,0,3882808,7305501826,0.0015,0.0,0.2,,7900000000
2022-08-15,591470649,0,591470649,855283.0,0.0,7308529351,591470649,0,3711054,7304818297,0.001509,0.0,0.2,,7900000000
2022-08-16,592553956,0,592553956,1083307.0,0.0,7307446044,592553956,0,3788887,7303657157,0.001517,0.0,0.2,,7900000000
2022-08-17,593544473,0,593544473,990517.0,0.0,7306455527,593544473,0,4026425,7302429102,0.001505,0.0,0.2,,7900000000
2022-08-18,594489234,0,594489234,944761.0,0.0,7305510766,594489234,0,4334622,7301176144,0.001487,0.0,0.2,,7900000000
2022-08-19,595290702,0,595290702,801468.0,0.0,7304709298,595290702,0,4675336,7300033962,0.001498,0.0,0.2,,7900000000
2022-08-20,595865130,0,595865130,574428.0,0.0,7304134870,595865130,0,4394481,7299740389,0.001481,0.0,0.2,,7900000000
2022-08-21,596349664,0,596349664,484534.0,0.0,7303650336,596349664,0,3795708,7299854628,0.001486,0.0,0.2,,7900000000
2022-08-22,597060819,0,597060819,711155.0,0.0,7302939181,597060819,0,3516346,7299422835,0.001447,0.0,0.2,,7900000000
2022-08-23,597949972,0,597949972,889153.0,0.0,7302050028,597949972,0,3460738,7298589290,0.001395,0.0,0.2,,7900000000
2022-08-24,598834543,0,598834543,884571.0,0.0,7301165457,598834543,0,3543841,7297621616,0.001365,0.0,0.2,,7900000000
2022-08-25,599699548,0,599699548,865005.0,0.0,7300300452,599699548,0,3834418,7296466034,0.001343,0.0,0.2,,7900000000
2022-08-26,600401903,0,600401903,702355.0,0.0,7299598097,600401903,0,4052239,7295545858,0.001316,0.0,0.2,,7900000000
2022-08-27,600854582,0,600854582,452679.0,0.0,7299145418,600854582,0,3793763,7295351655,0.001284,0.0,0.2,,7900000000
2022-08-28,601260827,0,601260827,406245.0,0.0,7298739173,601260827,0,3310855,7295428318,0.001263,0.0,0.2,,7900000000
2022-08-29,601837965,0,601837965,577138.0,0.0,7298162035,601837965,0,3003422,7295158613,0.001227,0.0,0.2,,7900000000
2022-08-30,602585861,0,602585861,747896.0,0.0,7297414139,602585861,0,2886313,7294527826,0.00119,0.0,0.2,,7900000000
2022-08-31,603339040,0,603339040,753179.0,0.0,7296660960,603339040,0,2937137,7293723823,0.001155,0.0,0.2,,7900000000
2022-09-01,604018804,0,604018804,679764.0,0.0,7295981196,604018804,0,3164222,7292816974,0.001106,0.0,0.2,,7900000000
2022-09-02,604676287,0,604676287,657483.0,0.0,7295323713,604676287,0,3415460,7291908253,0.001094,0.0,0.2,,7900000000
2022-09-03,605052969,0,605052969,376682.0,0.0,7294947031,605052969,0,3215004,7291732027,0.001073,0.0,0.2,,7900000000
2022-09-04,605423358,0,605423358,370389.0,0.0,7294576642,605423358,0,2837497,7291739145,0.001064,0.0,0.2,,7900000000
2022-09-05,605881148,0,605881148,457790.0,0.0,7294118852,605881148,0,2542108,7291576744,0.001033,0.0,0.2,,7900000000
2022-09-06,606554997,0,606554997,673849.0,0.0,7293445003,606554997,0,2536193,7290908810,0.001013,0.0,0.2,,7900000000
2022-09-07,607171546,0,607171546,616549.0,0.0,7292828454,607171546,0,2495259,7290333195,0.000977,0.0,0.2,,7900000000
2022-09-08,607755506,0,607755506,583960.0,0.0,7292244494,607755506,0,2702537,7289541957,0.000952,0.0,0.2,,7900000000
2022-09-09,608281134,0,608281134,525628.0,0.0,7291718866,608281134,0,2857776,7288861090,0.000917,0.0,0.2,,7900000000
2022-09-10,608594366,0,608594366,313232.0,0.0,7291405634,608594366,0,2713218,7288692416,0.000901,0.0,0.2,,7900000000
2022-09-11,608908659,0,608908659,314293.0,0.0,7291091341,608908659,0,2353662,7288737679,0.000886,0.0,0.2,,7900000000
2022-09-12,609393741,0,609393741,485082.0,0.0,7290606259,609393741,0,2222195,7288384064,0.000892,0.0,0.2,,7900000000
2022-09-13,609942218,-1,609942219,548477.0,0.0,7290057782,609942219,-1,2186712,7287871070,0.00086,0.0,0.2,,7900000000
2022-09-14,610640243,-1,610640244,698025.0,0.0,7289359757,610640244,-1,2359109,7287000648,0.000879,0.0,0.2,,7900000000
2022-09-15,611251541,-1,611251542,611298.0,0.0,7288748459,611251542,-1,2657175,7286091284,0.000886,0.0,0.2,,7900000000
2022-09-16,611707437,-1,611707438,455896.0,0.0,7288292563,611707438,-1,2798778,7285493785,0.000867,0.0,0.2,,7900000000
2022-09-17,612002534,-1,612002535,295097.0,0.0,7287997466,612002535,-1,2608793,7285388673,0.000862,0.0,0.2,,7900000000
2022-09-18,612257111,-1,612257112,254577.0,0.0,7287742889,612257112,-1,2314893,7285427996,0.000847,0.0,0.2,,7900000000
2022-09-19,612673963,-1,612673964,416852.0,0.0,7287326037,612673964,-1,2033720,7285292317,0.000829,0.0,0.2,,7900000000
2022-09-20,613227572,-1,613227573,553609.0,0.0,7286772428,613227573,-1,1976031,7284796397,0.00083,0.0,0.2,,7900000000
2022-09-21,613745750,0,613745750,518178.0,1.0,7286254250,613745750,0,2038313,7284215937,0.000784,0.0,0.2,,7900000000
2022-09-22,614365390,0,614365390,619640.0,0.0,7285634610,614365390,0,2362856,7283271754,0.000785,0.0,0.2,,7900000000
2022-09-23,614883451,0,614883451,518061.0,0.0,7285116549,614883451,0,2626340,7282490209,0.0008,0.0,0.2,,7900000000
2022-09-24,615148616,0,615148616,265165.0,0.0,7284851384,615148616,0,2474653,7282376731,0.000792,0.0,0.2,,7900000000
2022-09-25,615371539,0,615371539,222923.0,0.0,7284628461,615371539,0,2143967,7282484494,0.000784,0.0,0.2,,7900000000
2022-09-26,615794219,0,615794219,422680.0,0.0,7284205781,615794219,0,2048469,7282157312,0.000785,0.0,0.2,,7900000000
2022-09-27,616393758,0,616393758,599539.0,0.0,7283606242,616393758,0,2028368,7281577874,0.000796,0.0,0.2,,7900000000
2022-09-28,616943716,0,616943716,549958.0,0.0,7283056284,616943716,0,2060265,7280996019,0.000803,0.0,0.2,,7900000000
2022-09-29,617587849,0,617587849,644133.0,0.0,7282412151,617587849,0,2439233,7279972918,0.000809,0.0,0.2,,7900000000
2022-09-30,618060372,0,618060372,472523.0,0.0,7281939628,618060372,0,2688833,7279250795,0.000797,0.0,0.2,,7900000000
2022-10-01,618301429,0,618301429,241057.0,0.0,7281698571,618301429,0,2507210,7279191361,0.00079,0.0,0.2,,7900000000
2022-10-02,618502138,0,618502138,200709.0,0.0,7281497862,618502138,0,2108380,7279389482,0.000785,0.0,0.2,,7900000000
2022-10-03,618822004,0,618822004,319866.0,0.0,7281177996,618822004,0,1878288,7279299708,0.000758,0.0,0.2,,7900000000
2022-10-04,619422193,0,619422193,600189.0,0.0,7280577807,619422193,0,1834344,7278743463,0.000758,0.0,0.2,,7900000000
2022-10-05,620005197,0,620005197,583004.0,0.0,7279994803,620005197,0,1944825,7278049978,0.000765,0.0,0.2,,7900000000
2022-10-06,620645800,0,620645800,640603.0,0.0,7279354200,620645800,0,2344371,7277009829,0.000764,0.0,0.2,,7900000000
2022-10-07,621221027,0,621221027,575227.0,0.0,7278778973,621221027,0,2718889,7276060084,0.000789,0.0,0.2,,7900000000
2022-10-08,621440044,0,621440044,219017.0,0.0,7278559956,621440044,0,2618040,7275941916,0.000783,0.0,0.2,,7900000000
2022-10-09,621658996,0,621658996,218952.0,0.0,7278341004,621658996,0,2236803,7276104201,0.000787,0.0,0.2,,7900000000
2022-10-10,622112629,0,622112629,453633.0,0.0,7277887371,622112629,0,2107432,7275779939,0.00082,0.0,0.2,,7900000000
2022-10-11,622802836,0,622802836,690207.0,0.0,7277197164,622802836,0,2157036,7275040128,0.000842,0.0,0.2,,7900000000
2022-10-12,623353219,0,623353219,550383.0,0.0,7276646781,623353219,0,2132192,7274514589,0.000833,0.0,0.2,,7900000000
2022-10-13,624016113,0,624016113,662894.0,0.0,7275983887,624016113,0,2576069,7273407818,0.000838,0.0,0.2,,7900000000
2022-10-14,624494008,0,624494008,477895.0,0.0,7275505992,624494008,0,2835012,7272670980,0.000813,0.0,0.2,,7900000000
2022-10-15,624712097,0,624712097,218089.0,0.0,7275287903,624712097,0,2599468,7272688435,0.000812,0.0,0.2,,7900000000
2022-10-16,624904267,0,624904267,192170.0,0.0,7275095733,624904267,0,2101431,7272994302,0.000806,0.0,0.2,,7900000000
2022-10-17,625380762,0,625380762,476495.0,0.0,7274619238,625380762,0,2027543,7272591695,0.000811,0.0,0.2,,7900000000
2022-10-18,626009472,0,626009472,628710.0,0.0,7273990528,626009472,0,1993359,7271997169,0.000795,0.0,0.2,,7900000000
2022-10-19,626536431,0,626536431,526959.0,0.0,7273463569,626536431,0,2042423,7271421146,0.000788,0.0,0.2,,7900000000
2022-10-20,627131819,0,627131819,595388.0,0.0,7272868181,627131819,0,2419722,7270448459,0.000771,0.0,0.2,,7900000000
2022-10-21,627563033,0,627563033,431214.0,0.0,7272436967,627563033,0,2658766,7269778201,0.000759,0.0,0.2,,7900000000
2022-10-22,627745374,0,627745374,182341.0,0.0,7272254626,627745374,0,2364612,7269890014,0.00075,0.0,0.2,,7900000000
2022-10-23,627906174,0,627906174,160800.0,0.0,7272093826,627906174,0,1896702,7270197124,0.000742,0.0,0.2,,7900000000
2022-10-24,628292158,0,628292158,385984.0,0.0,7271707842,628292158,0,1755727,7269952115,0.000719,0.0,0.2,,7900000000
2022-10-25,628887107,0,628887107,594949.0,0.0,7271112893,628887107,0,1755288,7269357605,0.00071,0.0,0.2,,7900000000
2022-10-26,629354131,0,629354131,467024.0,0.0,7270645869,629354131,0,1791098,7268854771,0.000695,0.0,0.2,,7900000000
2022-10-27,629825004,0,629825004,470873.0,0.0,7270174996,629825004,0,2079630,7268095366,0.000664,0.0,0.2,,7900000000
2022-10-28,630188852,0,630188852,363848.0,0.0,7269811148,630188852,0,2282678,7267528470,0.000647,0.0,0.2,,7900000000
2022-10-29,630387961,0,630387961,199109.0,0.0,7269612039,630387961,0,2095803,7267516236,0.000651,0.0,0.2,,7900000000
2022-10-30,630555274,0,630555274,167313.0,0.0,7269444726,630555274,0,1668167,7267776559,0.000652,0.0,0.2,,7900000000
2022-10-31,630855587,0,630855587,300313.0,0.0,7269144413,630855587,0,1501456,7267642957,0.000631,0.0,0.2,,7900000000
2022-11-01,631257223,0,631257223,401636.0,0.0,7268742777,631257223,0,1432219,7267310558,0.000583,0.0,0.2,,7900000000
